author_id,average_rating,name,ratings_count,text_reviews_count,main_genre
1219049,4.18,Simon Ponsonby,207,25,General
3225935,4.21,Tony Fejeran,1346,48,General
5813310,4.12,Anthony Boutard,25,5,General
7537319,3.69,Elia Winters,614,178,General
14694139,4.29,Roman Rops-Tuma,7,1,General
7629311,3.80,Harold G. Henderson,35,7,General
7091291,3.68,Cat Byrd,604,59,General
4078881,3.56,Anne de Gandt,9,5,General
6959088,3.85,Scott  McClellan,59,20,General
3242640,4.02,Kayden McLeod,249,47,General
364734,3.13,Philip Stephens,258,60,General
1321138,3.42,Chris Idzikowski,77,11,General
121695,3.85,Susan Hand Shetterly,297,65,General
7362892,4.40,Christy  Hall,5,1,General
2817225,3.48,Liuben Karavelov,2015,17,General
879479,4.51,Dean Lombardo,35,22,General
48931,3.68,Norman Solomon,274,32,General
1262330,3.73,Andrew Lawrence Henderson,26,4,General
7086937,3.50,Julianne  MacLean,28,6,General
14369211,3.90,Jill Jaynes,20,14,General
6820070,4.06,Lizzie Lane,658,64,General
9830603,3.88,Peter  Richardson,210,43,General
682700,4.54,Anthony Fields,352,41,General
4116567,3.70,Robert J. Duperre,3272,355,General
8472228,4.88,Farsheed Kheirabadi,34,4,General
11883099,4.20,Aimie K. Runyan,313,164,General
16008466,3.94,Radu Haulica,32,5,General
1599547,3.62,Lucy Fallon,21,2,General
14068515,3.17,Ashley Henley,75,14,General
1243595,3.87,Nick Twemlow,950,107,General
8435531,4.25,Gianni Nebbiosi,4,1,General
5543984,3.16,Tomoka Shibasaki,123,38,General
1089205,3.67,Eberhard Konig,30,1,General
103861,3.79,William Aspray,183,27,General
6554147,3.63,Roberta Gillis,224,42,General
16309211,4.74,Lona Manning,27,18,General
15712856,3.33,Wendy Halperin,3,1,General
8277539,4.50,Lorayne Evangelyn Ham,2,1,General
575666,4.28,Julia Taft Bayne,32,10,General
3118157,4.03,Joseph Holt Ingraham,59,9,General
96962,3.58,Sharon Newman,188,22,General
7016651,3.76,Mark Alder,568,105,General
106519,3.98,Bruce Pearson,293,17,General
3053694,4.05,David Raffin,193,48,General
8394922,4.19,Rita Chuva,37,8,General
16252239,3.60,Martha Palau,5,2,General
706466,3.32,Nigel Atherton,22,6,General
3892584,0.0,Bruno Papirmeister,0,1,General
9762006,3.94,Avery Reed,197,35,General
2943580,4.17,David Wingfield,6,4,General
7015212,4.50,Bonya Ahmed,80,9,General
5120829,4.09,Fatin Nabila,937,53,General
446104,4.10,Sam Cook,135,17,General
1036498,3.14,Claire Corbett,36,10,General
4343231,3.79,Erik Moore,114,24,General
14187225,3.72,Tom  Wilson,226,31,General
13933875,4.50,Utpal Chaudhuri,2,2,General
3458081,3.86,Soner Yalcin,2868,103,General
2900,4.07,Hans Blumenberg,266,13,General
5818090,4.57,Solomon Woytowich,21,6,General
841423,3.90,Denis Bodart,420,56,General
3932808,3.92,James T. Araki,101,10,General
9873639,3.95,Clara Madrigano,61,16,General
741297,4.12,Katie Kelly,97,16,General
16354792,0.0,Angelo Illuminati,0,1,General
182951,3.96,Hildred Geertz,76,9,General
16328372,4.25,John S Lawson,4,4,General
4842691,3.63,Biancamaria Bruno,1102,148,General
1016360,3.09,Kristen Skedgell,11,3,General
221521,4.35,Andreas Fischer,137,11,General
8159777,3.67,William Presley,6,2,General
1587915,3.86,Nicholas deB. Katzenbach,44,9,General
4146826,3.51,Judit Neurink,63,5,General
3523746,4.17,Marguerite Bryan,29,4,General
7274001,3.37,Bridgette Sanders,38,5,General
1314757,3.89,Nancy Tupper Ling,288,99,General
7903220,4.20,Bidayatul H.,107,41,General
7048846,4.27,Gunn Birgirsdottir,11,2,General
15192607,3.50,Hannah J. Tidy,283,12,General
10906752,3.15,Meter,13,3,General
6043473,3.00,Lois D. Carlson,1,1,General
427527,3.92,Rick Luttmann,240,38,General
8364636,3.70,xXCrashingXx,60,1,General
11176823,4.67,Seth Styles,3,2,General
535426,4.18,Mark Antonacci,33,7,General
1264531,3.83,Kano Miyamoto,1652,104,General
2933138,2.75,Malgorzata Budzynska,556,2,General
16885069,3.71,John Ripin Miller,1150,118,General
571473,4.12,Pierre-Jean de Beranger,17,2,General
16480152,3.60,Lori Depp,5,2,General
14824927,3.70,Laura Vesanto,33,11,General
14214454,4.13,Andrea M. Alexander,15,10,General
307194,3.96,Astrid Waskowiak,27,3,General
7030884,2.80,Odessa Lasch,75,8,General
6936161,3.87,Igor Kutuzov,77,18,General
374864,3.51,Sarah Challis,1261,190,General
1234234,3.93,Ravi Jain,193,17,General
94777,3.71,Barbara Obermeier,407,19,General
7566621,3.62,Maria Ch Michaela,8,6,General
577344,4.01,Christa Kruger,883,38,General
16997523,4.30,3052 Alan Trustman,10,8,General
7923310,4.40,Marla Bernard,10,3,General
997239,3.32,Joelle Reeder,50,12,General
40704,3.97,Ben Forta,1071,68,General
7255742,3.69,Erin Emerson,68,21,General
146480,3.88,Charlene Spretnak,521,56,General
61541,3.86,Foster Hirsch,438,49,General
4864929,4.40,Jack Holroyd,5,2,General
8036474,3.80,Angel Bales,122,43,General
606711,4.18,Christopher Willard,171,27,General
14955504,4.03,Aria Dove,188,43,General
4091591,3.49,Lili Diallo,39,2,General
3901679,3.87,Kay Carter,162,12,General
817343,3.90,Mary Beth Temple,288,58,General
749984,4.25,Joel Bellassen,4,1,General
273696,3.95,Robert J. Hemming,132,25,General
7438236,4.62,Patsy Whittle,21,3,General
878970,3.50,Dominic Stewart,14,1,General
14263268,5.00,mrzbn bn rstm bn shrwyn,1,1,General
7022425,4.00,Ahmed Abd El Salam,15,4,General
6627427,4.66,Janis Cox,65,53,General
2821754,4.48,Vanessa Knipe,23,10,General
5553139,4.00,Etienne Sesmat,6,1,General
2293132,4.13,H. Gordon Green,23,3,General
298001,4.17,Mark A. McDaniel,3919,489,General
545408,4.22,Michelle Murray,18,8,General
5869996,4.49,Curt Walstead,100,47,General
355002,4.02,Leonard D. Orr,45,6,General
6589083,3.89,Konstantina Kharlabane,79,15,General
1715742,4.00,Marie Cechova,7,1,General
14954605,3.86,Richard Dunk,7,1,General
102181,4.40,Sarah Hornsby,30,3,General
6912903,3.90,derryere,39,9,General
4813284,3.80,"jml `bd lhdy mHmd ms`wd, wf mHmd rf`t",15,3,General
16335669,3.88,Daniel  Rosenberg,25,13,General
7103456,3.00,Irene Vanni,22,7,General
14391862,4.50,Marc E Agronin,4,1,General
6430034,4.50,Pritali Joharapurkar,10,7,General
6439515,4.09,B. Izakov,405,14,General
105279,3.95,Raymond Durgnat,234,17,General
972606,4.00,Dana Allen,6,2,General
16718014,4.33,Olivia Pilar,257,87,General
4423226,3.75,Mirjam Westbroek,8,1,General
7153374,2.84,Laura Granados Majorna,32,4,General
7545162,4.47,S.L. Shelton,1079,128,General
9757222,3.84,Sophia A. Nelson,197,45,General
15161400,4.56,Christopher Tinker,9,3,General
14509112,3.62,Jessica Borges,16,8,General
379024,3.73,Neil deMause,143,21,General
14666574,4.67,I.M. Wang,3,3,General
5001666,3.83,Carla Feeny,60,5,General
2982306,3.85,W.F. Morris,13,7,General
196789,3.66,Entrepreneur Press,568,45,General
5658118,3.79,Louise S. Machinist,24,4,General
56187,3.76,Olivier Pont,307,23,General
8557162,4.36,James G. Skinner,14,11,General
13574733,4.64,Michael  Wiegers,39,4,General
3928947,3.33,Randy Babb,6,2,General
14206031,3.90,David Claire Jennings,21,20,General
16508907,4.00,H.Haluk Erdem,1,1,General
207307,3.78,Peter Der Manuelian,83,10,General
6575256,3.33,hnry dwnn,12,2,General
13496522,4.00,AMB Branding Aija Butler,6,2,General
3095505,3.94,Steve Diamond,181,46,General
5102,3.49,Caitlin Friedman,936,146,General
6555007,4.23,L.M. Steel,65,29,General
3014646,3.33,Asgeir Jonsson,67,5,General
54904,4.49,Carol Inskipp,164,11,General
7981576,2.00,Dirk Drenske,2,1,General
4818885,3.94,Mark Anthony Jarman,192,32,General
14209506,4.00,Joseph Sayibu,4,3,General
7350909,3.41,Grace Lynn,93,31,General
142123,4.64,Lauryn Hill,11,1,General
482510,4.14,Gary E. Larson,7,2,General
1891794,3.53,Amanda Miller,85,19,General
7074684,3.34,Haley Hill,312,86,General
7813756,3.98,Adam Sobel,236,34,General
7928490,4.20,nzr `bd lkrym fySl lkhzrjy,30,4,General
13501698,4.11,Anita Sethi,9,2,General
7150951,3.59,Yvonne Belshaw,17,4,General
3113902,3.55,Ronda Hinrichsen,309,101,General
189350,3.62,William Gilkerson,303,56,General
6764776,3.83,Robert Kennedy III,6,2,General
2899613,4.00,Joie Lesin,2,1,General
160716,3.98,Chris P. Rice,355,34,General
5756062,4.55,Douglas Karlson,11,9,General
21174,4.11,James A. Miller,106,18,General
867830,3.38,Ad Verbrugge,79,7,General
14957200,3.00,Dorota Kielczyk,2,1,General
5823369,3.55,Julian Tepper,77,20,General
5785255,3.88,Henning J. Gundersen,216,23,General
29500,3.54,Valerie Solanas,3096,363,General
12658755,5.00,Yoshimi C Fuqua,2,1,General
5764791,3.60,mshyt `lyy / Mashiat Alaee,5,1,General
16084231,3.27,Ram Kamal Mukherjee,11,6,General
7786025,4.45,Camille Acker,31,6,General
139044,3.94,Allen Weinstein,216,35,General
13810104,4.00,Rita Vidi,1,1,General
3140106,3.80,Doris Schuyler,5,4,General
7074709,4.57,Eleanor  Smith,7,3,General
14430249,4.06,Ava  Reed,687,185,General
2905381,4.09,Dina Kalinovskaia,11,2,General
787070,2.50,Marie Ramsland,4,1,General
948113,3.32,Stephen Fineman,41,5,General
223582,3.86,Eric Duhatschek,138,16,General
432694,4.33,Patricia L. Hudson,55,8,General
357022,3.24,Francis Chalifour,144,28,General
15809231,3.40,Ellena Berga,10,1,General
13984508,3.50,KACST,4,3,General
4639028,4.01,Ayden Sadari,151,16,General
1532555,4.11,Francesco Cesarini,223,13,General
597031,3.25,Diane Leslie,243,33,General
120682,3.57,John Gibb,42,11,General
10088328,5.00,Nikki Christopher,2,2,General
6476200,4.25,Cathrine Bonham,4,3,General
6479714,4.38,Gordana V. Popovic,660,30,General
15524668,3.88,Kate Harvey McGee,202,50,General
232477,3.89,Joolz Denby,531,67,General
443503,3.81,Albert H. Morehead,391,28,General
12006499,5.00,Valerie Clem,3,3,General
4659379,3.65,Bianca Longhi,147,18,General
462678,3.38,Lucy Finn,351,42,General
3034220,4.08,Dirk Shearer,522,64,General
15948517,4.75,Paolo Maini,8,2,General
56342,3.61,Barbara Garland Polikoff,56,12,General
8118599,5.00,William J. Simpson IV,1,1,General
7032814,5.00,Khristo Butsev,2,1,General
52807,3.74,Michael Thornton,103,23,General
5768490,4.49,Michele Woolley,80,8,General
6515224,3.82,Sara Herrera Peralta,84,14,General
7765186,5.00,Emily Suzzane Vinyard,2,1,General
192205,4.38,Cliff Sterrett,39,8,General
8589122,3.62,Rose LaCroix,13,7,General
16370131,4.31,Charles  Ball,108,14,General
8326883,3.80,Raphael Ahad,15,2,General
1525060,4.42,Richard J. Hamilton,205,2,General
4995951,4.22,Christian Aliprandi,1000,27,General
7167450,4.47,Esther Altshul Helfgott,15,5,General
175675,3.77,Jonathan Wilson,673,77,General
340978,3.48,Ricardo Gomez Gil,153,12,General
337748,3.21,John Heebink,322,42,General
449637,3.54,Kevin McGuire,1501,133,General
4515622,4.03,Bienvenido Santos,112,9,General
5834509,3.00,Sergio Melnick,11,2,General
6808621,4.40,Souvik Gupta,10,4,General
8138677,4.18,Pierre Artistta,17,3,General
71994,3.94,Joe Buck,826,113,General
16509138,3.00,M. V. Heberden,1,1,General
43423,4.07,Patton O. Tabors,73,9,General
301045,3.79,Claudio Guillen,56,3,General
15144116,3.36,Zack Andrews,11,3,General
6464401,4.01,Sadanatsu Anda,590,37,General
3021944,4.13,Hsyn`ly hrwy,46,10,General
13553438,3.60,Adriana Pencheva,20,6,General
1853662,4.00,Liao Pin,1,1,General
13833866,2.00,Jaume Castejon Marti,1,1,General
39324,3.70,Dick Gerdes,86,4,General
15422844,4.00,Jose Jacinto Ferreira de Farias,2,1,General
1282953,2.89,Hunter McKown,63,13,General
2102161,4.44,Susanna Lang,16,5,General
15298031,4.86,John Eonwe,7,1,General
14970012,4.00,Kelly Clanton,6,5,General
847595,3.15,Nancy Saunders,549,119,General
14784807,4.41,E.L. Dezmin,17,8,General
10453898,3.57,Elenice Machado de Almeida,28,1,General
15858024,5.00,Phyllis Dillard,2,1,General
6968990,3.52,ymn 'Hmd `zb,428,93,General
219659,3.96,Michael Aaron Rockland,131,25,General
358373,4.25,Margie Walker,185,5,General
15403261,4.77,Jason Carrasco,26,5,General
6260515,3.17,Jon Noble,6,2,General
15223783,3.88,Meghan O'Flynn,553,129,General
647652,4.02,Michele Wood,499,170,General
17137943,5.00,Lina Marcela Ruiz,1,1,General
7092020,4.44,Leigh  Taylor,27,19,General
6245092,4.18,Dionisio Canas,38,2,General
7829823,4.70,Lindsey Bell,97,41,General
6916215,4.33,Karena Marie,248,63,General
3134143,3.86,Sarah Forsyth,1737,116,General
31052,4.39,Nancy Bradfield,113,11,General
4574833,4.08,Zenta Ergle,486,11,General
2341082,3.46,Alex Dryden,1513,202,General
6644060,3.80,Shiwo Komeyama,824,54,General
130944,4.25,Tony Langham,23006,220,General
1715006,3.80,David Neat,5,1,General
4911263,3.57,A. Crossley,104,13,General
4746575,4.12,daawis chaaychaywaanich,178,20,General
491834,4.00,Edmund Newell,16,5,General
8260160,4.00,St. Hessel,13,2,General
4635424,5.00,Vilmos Benczik,1,1,General
346925,3.76,John Francis,820,134,General
1214389,3.88,David L. Tamarin,68,14,General
7963366,3.87,Kevin Meade,15,1,General
260179,3.69,Peter Hodges,26,6,General
14602367,4.00,Christy   Smith,9,3,General
6554485,3.00,James A. Trout,5,1,General
6575562,3.56,Fleur Jeremiah,397,96,General
617265,4.38,David C. Evans,139,11,General
8180012,3.14,Aditya Nw,14,8,General
2928769,4.58,Nagesh Vasudev Gunaji,19,3,General
16968412,4.45,Al Ghazali 'bw Hmd lGzly,106,8,General
5126839,3.50,Milan Pavlovic,200,50,General
726309,4.67,Gerald R. North,6,1,General
74502,3.97,Cathy Thomas,112,20,General
6537986,4.79,Paisley Kirkpatrick,38,6,General
3958713,3.91,Mario Risso,185,13,General
5413477,3.83,Nando Geronimi,6,2,General
6994779,3.50,Michel Lamontagne,18,3,General
3218416,4.00,Joseph Piraino,1,1,General
2015087,3.68,Edward Miguel,328,37,General
294803,4.12,Maud Oakes,43,7,General
6575227,3.25,Joakim Waller,32,7,General
15087553,3.67,jyln khld,3,1,General
1279850,3.90,Keith R. Wyche,78,16,General
4546646,3.74,Matilde Mastrangelo,47,2,General
1815004,3.67,Aida Cartagena Portalatin,24,5,General
402238,4.13,Christopher Dunn,646,49,General
2085612,3.41,John Mayo,97,10,General
249321,4.22,Shawn Lay,18,4,General
824994,3.93,Seth Zimmerman,27,3,General
2975395,4.01,Fatima Andrade,443,68,General
477952,3.73,Hoyt Rogers,284,48,General
5751829,4.64,Dorothee Brill,53,4,General
1416523,3.50,Andrew Whitmore,20,1,General
15637528,3.97,Elle Everton,1887,198,General
7540183,3.96,David   Lamb,78,24,General
14300952,3.50,Matt  Carmichael,10,3,General
4405,3.75,Siobhan Kelly,257,40,General
16418744,2.75,Bozena Bialkowska,4,1,General
3347746,3.44,Maria Noordman,148,18,General
36256,4.07,Peter Forbath,193,26,General
358776,4.14,Ellen S. Shapiro,270,19,General
294833,3.42,Liz Jones,418,61,General
1847651,3.96,Lars Palm,24,4,General
16169019,4.39,smyr@ lkhlyl,18,3,General
932186,3.75,Jane Masterson,4,4,General
79570,3.90,Pala Copeland,87,20,General
3311834,3.57,Pamela Hanlon,7,4,General
7410698,3.30,Yara March,23,14,General
7820161,4.19,Ron Citlau,180,62,General
5824680,3.96,Bruce Bowles,1577,72,General
11573159,4.67,Belton Kuper,3,1,General
15963857,4.83,Noi Rubeo,30,2,General
7793962,4.07,Meg Elison,6425,1020,General
536192,3.78,Andrew L. Erdman,55,14,General
6966249,2.74,mnyr lHyk,38,10,General
150681,3.71,Gamini Salgado,361,37,General
6592358,3.41,Arturs Lielais,22,8,General
861088,3.32,mhwsh qdymy,260,24,General
6964322,3.72,Brenda Sweeney,32,11,General
416882,3.41,Stephen Gundle,88,18,General
564141,3.46,Robert Garson,41,13,General
467546,4.15,Sylvester Monroe,26,2,General
239630,3.66,Leonard Engel,44,10,General
7112637,5.00,Marketa Hlinkova,2,1,General
5396237,3.90,Joseph  Harrington,29,4,General
7392951,3.90,Mel Sterling,365,83,General
6038687,4.37,Angela Doll Carlson,92,23,General
15404837,3.70,Mark Marinovich,43,23,General
7244342,3.80,lyl hwshngy,5,0,General
7145218,3.62,Alia Cruz,37,21,General
743471,3.85,Greg Gordon,79,13,General
3004913,3.44,Karen Steinmetz,59,14,General
6456872,3.43,A.M. Duncan-Kemp,7,2,General
3353725,3.50,Dmitry Rekachevsky,2,1,General
8179717,4.09,Maggie  Brown,485,58,General
6015527,4.43,Francis Gene Collins,21,19,General
14173755,3.41,Dragon-Raptor,17,1,General
321273,3.58,Carl Olson,106,4,General
5468561,4.50,Jezy Ficowski,4,1,General
56528,3.84,Mark Haynes,244,31,General
13923366,4.00,Elisabeth Lau-Henriksen,6,1,General
384647,3.72,Marie F. Mongan,3418,626,General
14826005,4.94,carla fortebracci,16,4,General
5876355,4.00,Mark Jolly,2,2,General
4490369,3.85,SMITH Magazine,20,4,General
5073706,3.84,Francesc Borja Folch Permanyer,224,37,General
8418322,4.07,Blasses Trekhles,15,4,General
7224129,3.91,Hattie Bethan-Yaad,22,14,General
697899,3.44,Roy Carter,39,6,General
638478,3.73,Pat Harper,11,4,General
1268050,4.18,Helen Svensson,68,10,General
4115977,3.93,Longin Jan Okon,41,1,General
8394104,2.94,Juan Carlos Solon,82,22,General
78990,3.87,Richard Register,110,11,General
7059811,4.50,Katrina Karu,6,2,General
5406658,4.00,Alex Sabo,2,1,General
1176549,3.76,Neil Duffield,41,3,General
14429728,3.42,Ella Hart,433,22,General
3433,3.77,Robert Inman,885,129,General
7080618,3.24,Pribadi Prananta,67,7,General
1709134,4.20,Hans-Helmut Decker-Voigt,5,1,General
383815,4.00,Charles Maurras,17,3,General
162797,3.64,Udo Weigelt,382,68,General
14106984,3.97,Elsa Winters,769,162,General
13319082,3.91,J. M. Berger,148,13,General
547932,4.18,Joe Cameron,17,1,General
6457406,3.34,Colleen Werthmann,143,23,General
46711,3.95,Gene Mustain,1709,74,General
7555029,3.85,P.J. Thurbin,883,17,General
4717856,3.68,Youngblood Hawke,37,20,General
17227334,4.07,David  McNally,268,31,General
5396288,3.60,Inti Garcia Santamaria,5,2,General
7493599,3.38,Evelyn Allen  Harper,8,1,General
14845209,4.35,Leanne W. Smith,785,128,General
14817001,3.46,Nemui Asada,67,9,General
563818,4.50,H. Thomas Saylor,8,3,General
1627194,4.64,Ronald Richards,14,3,General
165460,3.80,Jorge Posada,233,42,General
16601654,4.54,M.K. Clark,28,9,General
2901520,3.86,Noah Karrasch,21,2,General
14907120,3.94,Jaycie Morrison,54,24,General
15369001,3.75,mHmdqsm SlH rmsry,4,2,General
16207778,3.00,Evgenii Izotov,6,1,General
5820017,4.06,Pasquale Ruggiero,68,7,General
7044053,2.25,Takes Georgiou,4,3,General
487840,3.67,Susan Aylsworth Murwin,6,1,General
5708085,3.69,Penfield Press,26,1,General
7031528,4.17,Fuat Dundar,6,1,General
8383767,4.00,Nik D'iu,2,1,General
7204776,3.95,Rich Douek,98,13,General
657557,3.81,Oliver Bleeck,446,32,General
5128816,3.65,Floris Van Den Berg,74,7,General
5001654,4.09,J.H. Trumble,6380,926,General
7825736,3.78,Ivan Kotliarevsky,516,12,General
347207,2.95,Annette Roome,37,10,General
15865942,4.53,Sabra Chebby,15,5,General
179793,3.83,Nina Lesowitz,441,68,General
16483279,3.00,thbt jrjs qSyjy,1,1,General
15930787,3.94,Nitin Tewari,34,25,General
15286368,3.69,Pol Trembli,54,20,General
1190435,4.17,Paule Petitier,12,1,General
1184502,4.43,myrz `ly khbr Sbr,28,4,General
14529794,4.00,Carl-Jan Granqvist,1,1,General
8446202,3.98,L.D. Silver,40,11,General
7163372,3.91,Anna Domino,22,4,General
4902718,4.67,Daniel Rekshan,15,4,General
2935948,3.31,`Sm `bd lftH,887,133,General
7191438,4.40,Shinta Fujimoto,81,20,General
144500,3.80,Suzanne Bernard,30,5,General
179801,3.64,Naief Yehya,132,17,General
69121,4.00,Peter Cochran,24,4,General
16458453,2.00,Dora Panagiotidou,1,1,General
288223,3.35,Eleanor Rees,66,12,General
14545962,3.00,smy@ mHsn l`mwdy,15,8,General
6913476,3.42,mlk nSr,40,6,General
13755077,2.43,Kyrah Lien,7,1,General
15179656,5.00,Evangelita Goodwell,6,4,General
14158663,4.40,E. Abernathy,40,15,General
2666834,3.25,Theo Bain,4,2,General
527133,3.81,Judson Rosengrant,1174,114,General
8510132,4.00,Tara Millette,1,1,General
2952004,4.76,Katie Halsey,45,3,General
3257780,3.80,Kathy Gray,5,4,General
8224674,2.80,Jari Litmanen,143,17,General
4520210,3.50,Line Baugsto,54,7,General
7122656,3.63,John  Meany,190,58,General
3205088,3.11,Julianna Fields,9,4,General
17212449,2.00,Ruta Zunde,1,1,General
254165,4.00,Carol Kendrick,1,1,General
639712,4.10,Moshe Perlmann,29,4,General
1264840,4.00,Clarence D. Wiseman,3,1,General
801728,3.27,John Anthony,74,13,General
5812982,3.65,Arsy Vartanian,561,48,General
103668,3.86,Julie S. Bach,36,5,General
452319,3.98,Steven Zmijewsky,40,2,General
4474190,4.15,Mike  Williams,75,9,General
222058,4.22,Patrick Grim,299,36,General
378572,4.33,John P.C. Matthews,6,1,General
7095415,4.00,Rich Bloomquist,101225,2126,General
1671,3.73,Richard Hunter,240,24,General
569952,4.06,David A. Szulkin,53,4,General
99343,3.78,Douglas K. Smith,793,44,General
7560698,3.49,Daniel Amos,151,10,General
6037246,3.05,Heather J. Pardon,55,11,General
7708657,3.67,Theo Festen,3,1,General
9800542,3.95,Labodalih Sembiring,1132,213,General
5869263,4.33,Raffael De Gruttola,15,5,General
959295,4.32,C.M. Stewart,25,9,General
114230,3.80,Michael Springer,10,7,General
7789282,3.62,thecouchcarrot,50,5,General
331883,3.72,Kay Marshall Strom,1355,178,General
6568345,5.00,Luca Ferrua,1,1,General
24361,3.76,Virginia Lee Barnes,537,51,General
13865208,4.31,Sam Farren,781,97,General
5827096,4.30,J.T. Hartke,192,37,General
6436926,4.14,Frank   Roberts,7,1,General
5768097,4.09,Vinny O'Hare,54,15,General
6966493,3.96,Vojko Plovanic,163,20,General
4500545,3.22,Vikas Bansal,18,6,General
15144622,4.19,Jo SiMalaya Alcampo,16,6,General
6873847,3.80,Kimberly D,5,2,General
13499645,4.50,amei,2,1,General
4480750,3.67,Rob  Graham,9,3,General
16258439,4.00,Kenjiro Kakikmoto,1,1,General
962491,4.01,Jeanne Desy,375,25,General
8303619,4.46,Jason Loo,128,29,General
824163,4.35,Thea Alexander,598,56,General
4687910,3.99,Carlomar Arcangel Daoana,78,13,General
5457511,3.71,Susan  Cartwright,361,87,General
1576370,3.00,John Cammarata,2,1,General
15236246,3.62,Amber Mitchell,631,127,General
6526512,5.00,Harvey Merriam,1,1,General
14613345,3.41,Kieron Murray,17,9,General
6588762,3.20,Ioanna Anastase,5,1,General
17232366,5.00,O.Sukhbaatar \orchuulagch\,1,1,General
6176954,3.64,Frank Swain,197,39,General
13622313,4.83,C.C. Dowling,23,6,General
3363347,4.00,Monica L. Wright,1,1,General
14389335,3.60,Tyra Brown,448,65,General
3408654,3.82,Powerhouse Museum,22,0,General
441800,4.03,Brian J. Gough,35,6,General
2680888,3.95,Ilke S. Prick,44,6,General
3481963,4.00,Wilfredo Miguez,1,1,General
5146375,3.67,Gwen Ringwood,18,2,General
7240407,4.66,Skadi Winter,41,22,General
4369141,3.83,Nataly Kelly,466,68,General
13975528,4.00,Erik Mauritzson,62,11,General
201190,4.33,Nancy Mackenzie,3,2,General
494389,3.94,Clive Cazeaux,470,35,General
5543376,3.33,John Didion,9,1,General
133192,4.09,Volker Nolte,89,10,General
8391380,5.00,V. Lakshmikanthan,2,1,General
4829503,4.29,Noriyuki Abe,76,2,General
4895068,5.00,Mary J. Lockwood,1,1,General
7797148,2.50,"Ho, John",4,1,General
7236669,3.64,Thierry Lhermitte,22,3,General
14691282,3.00,Zdenek Rehak,4,1,General
735284,1.00,Eleanor Brewster,2,1,General
7068649,5.00,Steven G. Meeks,4,3,General
8434612,3.93,Jael Friese,14,10,General
933065,3.64,Brangien Davis,131,30,General
13462317,4.55,Ozcan Bostanci,11,1,General
121329,3.82,Pierre Bergounioux,88,8,General
328809,4.16,Beth Hilgartner,2339,202,General
2775036,3.85,Tim Benson,46,5,General
413943,4.00,Tom Schwartz,309,48,General
6878537,2.50,rwdrk m.tshyzhwlm,2,1,General
494245,3.89,Bill Buxton,2073,80,General
311004,4.10,Eric Lipton,97,10,General
15034432,4.45,Elizabeth Di Grazia,11,3,General
5097781,4.08,Aylia Ryvelt,12,3,General
641013,4.58,Norval Morrisseau,33,7,General
740522,3.14,Ahmed Alaidy,2643,508,General
3424299,4.25,Markus Dittrich,8,3,General
15179123,4.37,Elizabeth Heaney,164,24,General
7280208,3.92,Ruchi Mhasane,40,7,General
4781619,3.97,Katie Matthews,359,25,General
8366224,4.00,Carl Lobozza,1,1,General
116493,3.97,Henri-Jean Martin,179,22,General
6917889,3.65,'brhym `bd lmjyd,31,4,General
67876,4.25,Augusto Boal,1531,72,General
15450601,4.22,Henriette Boot,9,2,General
147636,3.59,Walter L. Arnstein,311,26,General
3006748,3.30,Berwick Coates,100,23,General
14619782,3.31,mrym l`fd lmnSwry,318,37,General
1040995,3.68,Jordan Wagman,19,9,General
7791851,3.37,Tamara Wendel,73,9,General
13941020,3.76,G.A. Ponsonby,38,6,General
8533223,5.00,Carl Munck,1,1,General
2776784,4.28,Jackie McDonnell,53,7,General
7101640,4.45,Nikos-Alexes Aslanoglou,38,1,General
1011112,3.48,Steven Kurutz,48,11,General
34652,4.02,Jeremy Foster,600,48,General
1332968,3.45,khwl@ drwysh,11,4,General
6435497,4.08,Mika Hallor,26,2,General
5097386,2.00,`ly ldrwr@,2,2,General
16312430,4.26,Gwen Marshall,66,37,General
2055784,3.80,rychrdhnry ppkhyn,5,2,General
226047,3.78,William R. Wilson,9,1,General
17122054,2.00,Edinburgh Ladies' New Anti-Slavery Association,1,1,General
6588485,4.29,Karma Yeshe Rabgye,42,4,General
572904,4.33,Marie-Pierre Colle,272,36,General
6523900,3.35,Michele Boyd,23,4,General
15111549,4.20,Avery Brown,5,3,General
401525,3.66,Ian Jukes,186,33,General
7453129,3.69,thepinupchemist,97,8,General
15303036,4.67,Percy Makhuba,6,3,General
457622,4.52,Yousuf Karsh,125,8,General
14030928,4.00,Patricia Joce,1,1,General
4407866,4.00,Shelly Draven,9,6,General
1045457,3.67,Nicole Roethel,3,2,General
130068,3.45,Kevin Droney,91,13,General
5396091,3.69,`ly `mr bdHdH,350,39,General
560729,4.00,Meinhard Saremba,5,1,General
487613,3.66,Des Dillon,238,36,General
713979,3.89,Gonzalo Celorio,593,30,General
1576143,4.02,Catherine Wilkins,241,29,General
3125483,3.83,Stephen Haynes,227,30,General
356016,3.84,Sandra J. Judd,19,3,General
1042465,3.52,Shashi Warrier,200,38,General
363379,3.28,Terry Prone,64,7,General
9761794,3.78,David Eugene Ray,51,10,General
3893844,4.06,Jeffrey L. Ward,125,10,General
7764141,3.75,Irene Iarocci,16,3,General
8391175,4.17,Gregorio Luri,18,4,General
7837491,4.09,I Cenizal,87,9,General
505012,4.43,Harold Billings,46,4,General
8408656,4.33,Nicolas Wydmer,3,3,General
3225251,3.67,Rita Da Costa,80,14,General
