author_id,average_rating,name,ratings_count,text_reviews_count
7438236,4.62,Patsy Whittle,21,3
878970,3.50,Dominic Stewart,14,1
14263268,5.00,mrzbn bn rstm bn shrwyn,1,1
7022425,4.00,Ahmed Abd El Salam,15,4
6627427,4.66,Janis Cox,65,53
2821754,4.48,Vanessa Knipe,23,10
5553139,4.00,Etienne Sesmat,6,1
2293132,4.13,H. Gordon Green,23,3
298001,4.17,Mark A. McDaniel,3919,489
545408,4.22,Michelle Murray,18,8
5869996,4.49,Curt Walstead,100,47
355002,4.02,Leonard D. Orr,45,6
6589083,3.89,Konstantina Kharlabane,79,15
1715742,4.00,Marie Cechova,7,1
14954605,3.86,Richard Dunk,7,1
102181,4.40,Sarah Hornsby,30,3
6912903,3.90,derryere,39,9
4813284,3.80,"jml `bd lhdy mHmd ms`wd, wf mHmd rf`t",15,3
16335669,3.88,Daniel  Rosenberg,25,13
7103456,3.00,Irene Vanni,22,7
14391862,4.50,Marc E Agronin,4,1
6430034,4.50,Pritali Joharapurkar,10,7
6439515,4.09,B. Izakov,405,14
105279,3.95,Raymond Durgnat,234,17
972606,4.00,Dana Allen,6,2
16718014,4.33,Olivia Pilar,257,87
4423226,3.75,Mirjam Westbroek,8,1
7153374,2.84,Laura Granados Majorna,32,4
7545162,4.47,S.L. Shelton,1079,128
9757222,3.84,Sophia A. Nelson,197,45
15161400,4.56,Christopher Tinker,9,3
14509112,3.62,Jessica Borges,16,8
379024,3.73,Neil deMause,143,21
14666574,4.67,I.M. Wang,3,3
5001666,3.83,Carla Feeny,60,5
2982306,3.85,W.F. Morris,13,7
196789,3.66,Entrepreneur Press,568,45
5658118,3.79,Louise S. Machinist,24,4
56187,3.76,Olivier Pont,307,23
8557162,4.36,James G. Skinner,14,11
13574733,4.64,Michael  Wiegers,39,4
3928947,3.33,Randy Babb,6,2
14206031,3.90,David Claire Jennings,21,20
16508907,4.00,H.Haluk Erdem,1,1
207307,3.78,Peter Der Manuelian,83,10
6575256,3.33,hnry dwnn,12,2
13496522,4.00,AMB Branding Aija Butler,6,2
3095505,3.94,Steve Diamond,181,46
5102,3.49,Caitlin Friedman,936,146
6555007,4.23,L.M. Steel,65,29
3014646,3.33,Asgeir Jonsson,67,5
54904,4.49,Carol Inskipp,164,11
7981576,2.00,Dirk Drenske,2,1
4818885,3.94,Mark Anthony Jarman,192,32
14209506,4.00,Joseph Sayibu,4,3
7350909,3.41,Grace Lynn,93,31
142123,4.64,Lauryn Hill,11,1
482510,4.14,Gary E. Larson,7,2
1891794,3.53,Amanda Miller,85,19
7074684,3.34,Haley Hill,312,86
7813756,3.98,Adam Sobel,236,34
7928490,4.20,nzr `bd lkrym fySl lkhzrjy,30,4
13501698,4.11,Anita Sethi,9,2
7150951,3.59,Yvonne Belshaw,17,4
3113902,3.55,Ronda Hinrichsen,309,101
189350,3.62,William Gilkerson,303,56
6764776,3.83,Robert Kennedy III,6,2
2899613,4.00,Joie Lesin,2,1
160716,3.98,Chris P. Rice,355,34
5756062,4.55,Douglas Karlson,11,9
21174,4.11,James A. Miller,106,18
867830,3.38,Ad Verbrugge,79,7
14957200,3.00,Dorota Kielczyk,2,1
5823369,3.55,Julian Tepper,77,20
5785255,3.88,Henning J. Gundersen,216,23
29500,3.54,Valerie Solanas,3096,363
12658755,5.00,Yoshimi C Fuqua,2,1
5764791,3.60,mshyt `lyy / Mashiat Alaee,5,1
16084231,3.27,Ram Kamal Mukherjee,11,6
7786025,4.45,Camille Acker,31,6
139044,3.94,Allen Weinstein,216,35
13810104,4.00,Rita Vidi,1,1
3140106,3.80,Doris Schuyler,5,4
7074709,4.57,Eleanor  Smith,7,3
14430249,4.06,Ava  Reed,687,185
2905381,4.09,Dina Kalinovskaia,11,2
787070,2.50,Marie Ramsland,4,1
948113,3.32,Stephen Fineman,41,5
223582,3.86,Eric Duhatschek,138,16
432694,4.33,Patricia L. Hudson,55,8
357022,3.24,Francis Chalifour,144,28
15809231,3.40,Ellena Berga,10,1
13984508,3.50,KACST,4,3
4639028,4.01,Ayden Sadari,151,16
1532555,4.11,Francesco Cesarini,223,13
597031,3.25,Diane Leslie,243,33
120682,3.57,John Gibb,42,11
10088328,5.00,Nikki Christopher,2,2
6476200,4.25,Cathrine Bonham,4,3
6479714,4.38,Gordana V. Popovic,660,30
15524668,3.88,Kate Harvey McGee,202,50
232477,3.89,Joolz Denby,531,67
443503,3.81,Albert H. Morehead,391,28
12006499,5.00,Valerie Clem,3,3
4659379,3.65,Bianca Longhi,147,18
462678,3.38,Lucy Finn,351,42
3034220,4.08,Dirk Shearer,522,64
15948517,4.75,Paolo Maini,8,2
56342,3.61,Barbara Garland Polikoff,56,12
8118599,5.00,William J. Simpson IV,1,1
7032814,5.00,Khristo Butsev,2,1
52807,3.74,Michael Thornton,103,23
5768490,4.49,Michele Woolley,80,8
6515224,3.82,Sara Herrera Peralta,84,14
7765186,5.00,Emily Suzzane Vinyard,2,1
192205,4.38,Cliff Sterrett,39,8
8589122,3.62,Rose LaCroix,13,7
16370131,4.31,Charles  Ball,108,14
8326883,3.80,Raphael Ahad,15,2
1525060,4.42,Richard J. Hamilton,205,2
4995951,4.22,Christian Aliprandi,1000,27
7167450,4.47,Esther Altshul Helfgott,15,5
175675,3.77,Jonathan Wilson,673,77
340978,3.48,Ricardo Gomez Gil,153,12
337748,3.21,John Heebink,322,42
449637,3.54,Kevin McGuire,1501,133
4515622,4.03,Bienvenido Santos,112,9
5834509,3.00,Sergio Melnick,11,2
6808621,4.40,Souvik Gupta,10,4
8138677,4.18,Pierre Artistta,17,3
71994,3.94,Joe Buck,826,113
16509138,3.00,M. V. Heberden,1,1
43423,4.07,Patton O. Tabors,73,9
301045,3.79,Claudio Guillen,56,3
15144116,3.36,Zack Andrews,11,3
6464401,4.01,Sadanatsu Anda,590,37
3021944,4.13,Hsyn`ly hrwy,46,10
13553438,3.60,Adriana Pencheva,20,6
1853662,4.00,Liao Pin,1,1
13833866,2.00,Jaume Castejon Marti,1,1
39324,3.70,Dick Gerdes,86,4
15422844,4.00,Jose Jacinto Ferreira de Farias,2,1
1282953,2.89,Hunter McKown,63,13
2102161,4.44,Susanna Lang,16,5
15298031,4.86,John Eonwe,7,1
14970012,4.00,Kelly Clanton,6,5
847595,3.15,Nancy Saunders,549,119
14784807,4.41,E.L. Dezmin,17,8
10453898,3.57,Elenice Machado de Almeida,28,1
15858024,5.00,Phyllis Dillard,2,1
6968990,3.52,ymn 'Hmd `zb,428,93
219659,3.96,Michael Aaron Rockland,131,25
358373,4.25,Margie Walker,185,5
15403261,4.77,Jason Carrasco,26,5
6260515,3.17,Jon Noble,6,2
15223783,3.88,Meghan O'Flynn,553,129
647652,4.02,Michele Wood,499,170
17137943,5.00,Lina Marcela Ruiz,1,1
7092020,4.44,Leigh  Taylor,27,19
6245092,4.18,Dionisio Canas,38,2
7829823,4.70,Lindsey Bell,97,41
6916215,4.33,Karena Marie,248,63
3134143,3.86,Sarah Forsyth,1737,116
31052,4.39,Nancy Bradfield,113,11
4574833,4.08,Zenta Ergle,486,11
2341082,3.46,Alex Dryden,1513,202
6644060,3.80,Shiwo Komeyama,824,54
130944,4.25,Tony Langham,23006,220
1715006,3.80,David Neat,5,1
4911263,3.57,A. Crossley,104,13
4746575,4.12,daawis chaaychaywaanich,178,20
491834,4.00,Edmund Newell,16,5
8260160,4.00,St. Hessel,13,2
4635424,5.00,Vilmos Benczik,1,1
346925,3.76,John Francis,820,134
1214389,3.88,David L. Tamarin,68,14
7963366,3.87,Kevin Meade,15,1
260179,3.69,Peter Hodges,26,6
14602367,4.00,Christy   Smith,9,3
6554485,3.00,James A. Trout,5,1
6575562,3.56,Fleur Jeremiah,397,96
617265,4.38,David C. Evans,139,11
8180012,3.14,Aditya Nw,14,8
2928769,4.58,Nagesh Vasudev Gunaji,19,3
16968412,4.45,Al Ghazali 'bw Hmd lGzly,106,8
5126839,3.50,Milan Pavlovic,200,50
726309,4.67,Gerald R. North,6,1
74502,3.97,Cathy Thomas,112,20
6537986,4.79,Paisley Kirkpatrick,38,6
3958713,3.91,Mario Risso,185,13
5413477,3.83,Nando Geronimi,6,2
6994779,3.50,Michel Lamontagne,18,3
3218416,4.00,Joseph Piraino,1,1
2015087,3.68,Edward Miguel,328,37
294803,4.12,Maud Oakes,43,7
6575227,3.25,Joakim Waller,32,7
15087553,3.67,jyln khld,3,1
1279850,3.90,Keith R. Wyche,78,16
4546646,3.74,Matilde Mastrangelo,47,2
1815004,3.67,Aida Cartagena Portalatin,24,5
402238,4.13,Christopher Dunn,646,49
2085612,3.41,John Mayo,97,10
249321,4.22,Shawn Lay,18,4
824994,3.93,Seth Zimmerman,27,3
2975395,4.01,Fatima Andrade,443,68
477952,3.73,Hoyt Rogers,284,48
5751829,4.64,Dorothee Brill,53,4
1416523,3.50,Andrew Whitmore,20,1
15637528,3.97,Elle Everton,1887,198
7540183,3.96,David   Lamb,78,24
14300952,3.50,Matt  Carmichael,10,3
4405,3.75,Siobhan Kelly,257,40
16418744,2.75,Bozena Bialkowska,4,1
3347746,3.44,Maria Noordman,148,18
36256,4.07,Peter Forbath,193,26
358776,4.14,Ellen S. Shapiro,270,19
294833,3.42,Liz Jones,418,61
1847651,3.96,Lars Palm,24,4
16169019,4.39,smyr@ lkhlyl,18,3
932186,3.75,Jane Masterson,4,4
79570,3.90,Pala Copeland,87,20
3311834,3.57,Pamela Hanlon,7,4
7410698,3.30,Yara March,23,14
7820161,4.19,Ron Citlau,180,62
5824680,3.96,Bruce Bowles,1577,72
11573159,4.67,Belton Kuper,3,1
15963857,4.83,Noi Rubeo,30,2
7793962,4.07,Meg Elison,6425,1020
536192,3.78,Andrew L. Erdman,55,14
6966249,2.74,mnyr lHyk,38,10
150681,3.71,Gamini Salgado,361,37
6592358,3.41,Arturs Lielais,22,8
861088,3.32,mhwsh qdymy,260,24
6964322,3.72,Brenda Sweeney,32,11
416882,3.41,Stephen Gundle,88,18
564141,3.46,Robert Garson,41,13
467546,4.15,Sylvester Monroe,26,2
239630,3.66,Leonard Engel,44,10
7112637,5.00,Marketa Hlinkova,2,1
5396237,3.90,Joseph  Harrington,29,4
7392951,3.90,Mel Sterling,365,83
6038687,4.37,Angela Doll Carlson,92,23
15404837,3.70,Mark Marinovich,43,23
7244342,3.80,lyl hwshngy,5,0
7145218,3.62,Alia Cruz,37,21
743471,3.85,Greg Gordon,79,13
3004913,3.44,Karen Steinmetz,59,14
6456872,3.43,A.M. Duncan-Kemp,7,2
3353725,3.50,Dmitry Rekachevsky,2,1
8179717,4.09,Maggie  Brown,485,58
6015527,4.43,Francis Gene Collins,21,19
14173755,3.41,Dragon-Raptor,17,1
321273,3.58,Carl Olson,106,4
5468561,4.50,Jezy Ficowski,4,1
56528,3.84,Mark Haynes,244,31
13923366,4.00,Elisabeth Lau-Henriksen,6,1
384647,3.72,Marie F. Mongan,3418,626
14826005,4.94,carla fortebracci,16,4
5876355,4.00,Mark Jolly,2,2
4490369,3.85,SMITH Magazine,20,4
5073706,3.84,Francesc Borja Folch Permanyer,224,37
8418322,4.07,Blasses Trekhles,15,4
7224129,3.91,Hattie Bethan-Yaad,22,14
697899,3.44,Roy Carter,39,6
638478,3.73,Pat Harper,11,4
1268050,4.18,Helen Svensson,68,10
4115977,3.93,Longin Jan Okon,41,1
8394104,2.94,Juan Carlos Solon,82,22
78990,3.87,Richard Register,110,11
7059811,4.50,Katrina Karu,6,2
5406658,4.00,Alex Sabo,2,1
1176549,3.76,Neil Duffield,41,3
14429728,3.42,Ella Hart,433,22
3433,3.77,Robert Inman,885,129
7080618,3.24,Pribadi Prananta,67,7
1709134,4.20,Hans-Helmut Decker-Voigt,5,1
383815,4.00,Charles Maurras,17,3
162797,3.64,Udo Weigelt,382,68
14106984,3.97,Elsa Winters,769,162
13319082,3.91,J. M. Berger,148,13
547932,4.18,Joe Cameron,17,1
6457406,3.34,Colleen Werthmann,143,23
46711,3.95,Gene Mustain,1709,74
7555029,3.85,P.J. Thurbin,883,17
4717856,3.68,Youngblood Hawke,37,20
17227334,4.07,David  McNally,268,31
5396288,3.60,Inti Garcia Santamaria,5,2
7493599,3.38,Evelyn Allen  Harper,8,1
14845209,4.35,Leanne W. Smith,785,128
14817001,3.46,Nemui Asada,67,9
563818,4.50,H. Thomas Saylor,8,3
1627194,4.64,Ronald Richards,14,3
165460,3.80,Jorge Posada,233,42
16601654,4.54,M.K. Clark,28,9
2901520,3.86,Noah Karrasch,21,2
14907120,3.94,Jaycie Morrison,54,24
15369001,3.75,mHmdqsm SlH rmsry,4,2
16207778,3.00,Evgenii Izotov,6,1
5820017,4.06,Pasquale Ruggiero,68,7
7044053,2.25,Takes Georgiou,4,3
487840,3.67,Susan Aylsworth Murwin,6,1
5708085,3.69,Penfield Press,26,1
7031528,4.17,Fuat Dundar,6,1
8383767,4.00,Nik D'iu,2,1
7204776,3.95,Rich Douek,98,13
657557,3.81,Oliver Bleeck,446,32
5128816,3.65,Floris Van Den Berg,74,7
5001654,4.09,J.H. Trumble,6380,926
7825736,3.78,Ivan Kotliarevsky,516,12
347207,2.95,Annette Roome,37,10
15865942,4.53,Sabra Chebby,15,5
179793,3.83,Nina Lesowitz,441,68
16483279,3.00,thbt jrjs qSyjy,1,1
15930787,3.94,Nitin Tewari,34,25
15286368,3.69,Pol Trembli,54,20
1190435,4.17,Paule Petitier,12,1
1184502,4.43,myrz `ly khbr Sbr,28,4
14529794,4.00,Carl-Jan Granqvist,1,1
8446202,3.98,L.D. Silver,40,11
7163372,3.91,Anna Domino,22,4
4902718,4.67,Daniel Rekshan,15,4
2935948,3.31,`Sm `bd lftH,887,133
7191438,4.40,Shinta Fujimoto,81,20
144500,3.80,Suzanne Bernard,30,5
179801,3.64,Naief Yehya,132,17
69121,4.00,Peter Cochran,24,4
16458453,2.00,Dora Panagiotidou,1,1
288223,3.35,Eleanor Rees,66,12
14545962,3.00,smy@ mHsn l`mwdy,15,8
6913476,3.42,mlk nSr,40,6
13755077,2.43,Kyrah Lien,7,1
15179656,5.00,Evangelita Goodwell,6,4
14158663,4.40,E. Abernathy,40,15
2666834,3.25,Theo Bain,4,2
527133,3.81,Judson Rosengrant,1174,114
8510132,4.00,Tara Millette,1,1
2952004,4.76,Katie Halsey,45,3
3257780,3.80,Kathy Gray,5,4
8224674,2.80,Jari Litmanen,143,17
4520210,3.50,Line Baugsto,54,7
7122656,3.63,John  Meany,190,58
3205088,3.11,Julianna Fields,9,4
17212449,2.00,Ruta Zunde,1,1
254165,4.00,Carol Kendrick,1,1
639712,4.10,Moshe Perlmann,29,4
1264840,4.00,Clarence D. Wiseman,3,1
801728,3.27,John Anthony,74,13
5812982,3.65,Arsy Vartanian,561,48
103668,3.86,Julie S. Bach,36,5
452319,3.98,Steven Zmijewsky,40,2
4474190,4.15,Mike  Williams,75,9
222058,4.22,Patrick Grim,299,36
378572,4.33,John P.C. Matthews,6,1
7095415,4.00,Rich Bloomquist,101225,2126
1671,3.73,Richard Hunter,240,24
569952,4.06,David A. Szulkin,53,4
99343,3.78,Douglas K. Smith,793,44
7560698,3.49,Daniel Amos,151,10
6037246,3.05,Heather J. Pardon,55,11
7708657,3.67,Theo Festen,3,1
9800542,3.95,Labodalih Sembiring,1132,213
5869263,4.33,Raffael De Gruttola,15,5
959295,4.32,C.M. Stewart,25,9
114230,3.80,Michael Springer,10,7
7789282,3.62,thecouchcarrot,50,5
331883,3.72,Kay Marshall Strom,1355,178
6568345,5.00,Luca Ferrua,1,1
24361,3.76,Virginia Lee Barnes,537,51
13865208,4.31,Sam Farren,781,97
5827096,4.30,J.T. Hartke,192,37
6436926,4.14,Frank   Roberts,7,1
5768097,4.09,Vinny O'Hare,54,15
6966493,3.96,Vojko Plovanic,163,20
4500545,3.22,Vikas Bansal,18,6
15144622,4.19,Jo SiMalaya Alcampo,16,6
6873847,3.80,Kimberly D,5,2
13499645,4.50,amei,2,1
4480750,3.67,Rob  Graham,9,3
16258439,4.00,Kenjiro Kakikmoto,1,1
962491,4.01,Jeanne Desy,375,25
8303619,4.46,Jason Loo,128,29
824163,4.35,Thea Alexander,598,56
4687910,3.99,Carlomar Arcangel Daoana,78,13
5457511,3.71,Susan  Cartwright,361,87
1576370,3.00,John Cammarata,2,1
15236246,3.62,Amber Mitchell,631,127
6526512,5.00,Harvey Merriam,1,1
14613345,3.41,Kieron Murray,17,9
6588762,3.20,Ioanna Anastase,5,1
17232366,5.00,O.Sukhbaatar \orchuulagch\,1,1
6176954,3.64,Frank Swain,197,39
13622313,4.83,C.C. Dowling,23,6
3363347,4.00,Monica L. Wright,1,1
14389335,3.60,Tyra Brown,448,65
3408654,3.82,Powerhouse Museum,22,0
441800,4.03,Brian J. Gough,35,6
2680888,3.95,Ilke S. Prick,44,6
3481963,4.00,Wilfredo Miguez,1,1
5146375,3.67,Gwen Ringwood,18,2
7240407,4.66,Skadi Winter,41,22
4369141,3.83,Nataly Kelly,466,68
13975528,4.00,Erik Mauritzson,62,11
201190,4.33,Nancy Mackenzie,3,2
494389,3.94,Clive Cazeaux,470,35
5543376,3.33,John Didion,9,1
133192,4.09,Volker Nolte,89,10
8391380,5.00,V. Lakshmikanthan,2,1
4829503,4.29,Noriyuki Abe,76,2
4895068,5.00,Mary J. Lockwood,1,1
7797148,2.50,"Ho, John",4,1
7236669,3.64,Thierry Lhermitte,22,3
14691282,3.00,Zdenek Rehak,4,1
735284,1.00,Eleanor Brewster,2,1
7068649,5.00,Steven G. Meeks,4,3
8434612,3.93,Jael Friese,14,10
933065,3.64,Brangien Davis,131,30
13462317,4.55,Ozcan Bostanci,11,1
121329,3.82,Pierre Bergounioux,88,8
328809,4.16,Beth Hilgartner,2339,202
2775036,3.85,Tim Benson,46,5
413943,4.00,Tom Schwartz,309,48
6878537,2.50,rwdrk m.tshyzhwlm,2,1
494245,3.89,Bill Buxton,2073,80
311004,4.10,Eric Lipton,97,10
15034432,4.45,Elizabeth Di Grazia,11,3
5097781,4.08,Aylia Ryvelt,12,3
641013,4.58,Norval Morrisseau,33,7
740522,3.14,Ahmed Alaidy,2643,508
3424299,4.25,Markus Dittrich,8,3
15179123,4.37,Elizabeth Heaney,164,24
7280208,3.92,Ruchi Mhasane,40,7
4781619,3.97,Katie Matthews,359,25
8366224,4.00,Carl Lobozza,1,1
116493,3.97,Henri-Jean Martin,179,22
6917889,3.65,'brhym `bd lmjyd,31,4
67876,4.25,Augusto Boal,1531,72
15450601,4.22,Henriette Boot,9,2
147636,3.59,Walter L. Arnstein,311,26
3006748,3.30,Berwick Coates,100,23
14619782,3.31,mrym l`fd lmnSwry,318,37
1040995,3.68,Jordan Wagman,19,9
7791851,3.37,Tamara Wendel,73,9
13941020,3.76,G.A. Ponsonby,38,6
8533223,5.00,Carl Munck,1,1
2776784,4.28,Jackie McDonnell,53,7
7101640,4.45,Nikos-Alexes Aslanoglou,38,1
1011112,3.48,Steven Kurutz,48,11
34652,4.02,Jeremy Foster,600,48
1332968,3.45,khwl@ drwysh,11,4
6435497,4.08,Mika Hallor,26,2
5097386,2.00,`ly ldrwr@,2,2
16312430,4.26,Gwen Marshall,66,37
2055784,3.80,rychrdhnry ppkhyn,5,2
226047,3.78,William R. Wilson,9,1
17122054,2.00,Edinburgh Ladies' New Anti-Slavery Association,1,1
6588485,4.29,Karma Yeshe Rabgye,42,4
572904,4.33,Marie-Pierre Colle,272,36
6523900,3.35,Michele Boyd,23,4
15111549,4.20,Avery Brown,5,3
401525,3.66,Ian Jukes,186,33
7453129,3.69,thepinupchemist,97,8
15303036,4.67,Percy Makhuba,6,3
457622,4.52,Yousuf Karsh,125,8
14030928,4.00,Patricia Joce,1,1
4407866,4.00,Shelly Draven,9,6
1045457,3.67,Nicole Roethel,3,2
130068,3.45,Kevin Droney,91,13
5396091,3.69,`ly `mr bdHdH,350,39
560729,4.00,Meinhard Saremba,5,1
487613,3.66,Des Dillon,238,36
713979,3.89,Gonzalo Celorio,593,30
1576143,4.02,Catherine Wilkins,241,29
3125483,3.83,Stephen Haynes,227,30
356016,3.84,Sandra J. Judd,19,3
1042465,3.52,Shashi Warrier,200,38
363379,3.28,Terry Prone,64,7
9761794,3.78,David Eugene Ray,51,10
3893844,4.06,Jeffrey L. Ward,125,10
7764141,3.75,Irene Iarocci,16,3
8391175,4.17,Gregorio Luri,18,4
7837491,4.09,I Cenizal,87,9
505012,4.43,Harold Billings,46,4
8408656,4.33,Nicolas Wydmer,3,3
3225251,3.67,Rita Da Costa,80,14
88647,3.83,Mawi Asgedom,1840,310
1453679,4.00,"Thomas E., and Sholes, Elizabeth C. Leary",3,1
443928,3.58,Shannon Stewart,19,6
1282938,3.39,Lynn Biederman,534,108
1062006,4.10,Andrew Noble,20,3
7369061,4.00,Alex    Jones,7,4
5819388,4.20,Dave    King,4633,642
216968,3.33,Prema Nandakumar,3,1
6444960,2.75,Ania Skliar,8,3
37406,4.06,Lancelot Hogben,199,28
2520161,3.86,M.K. Ed. Brenner,14,1
455958,3.69,Anthony Bunko,188,25
2815630,3.76,Nicole Vittiglio,119,26
3173280,4.43,Lara Konesky,14,3
133050,3.92,Gordon Volke,119,8
7469420,5.00,Holly Chervnsik,2,1
6560746,4.12,Ernest Gaines,634,17
2875,4.14,John McCluskey,608,14
5806471,3.94,Kartika Sofyan,94,42
3400616,3.91,Jennifer Vido,22,4
3096607,3.44,Marie Louise Rudolfsson,238,7
6225048,3.60,Ahmad Junaidi,5,3
465831,3.95,Leonardo De Chirico,41,9
4438173,0.0,Mae Basom,0,1
6353275,4.00,Sara Ferri,3,3
14165722,3.05,Jaroslava Cerna,22,6
4595357,3.82,Lenka Uhlirova,121,18
4903157,3.98,Vaino Tonisson,62,3
14100144,5.00,B. Derone Robinson,1,1
6572953,3.81,Nancy LaRonda Johnson,21,19
184861,4.29,Greg Crowfoot,17,4
6552813,3.40,sm`yl shygn,25,4
5416356,4.00,`bd llh bn Dyf llh lrHyly,40,7
148384,4.03,Mark Danner,1274,117
14115034,3.76,Priyanka Lal,17,7
6623650,3.64,Alex  Crawford,70,12
5138796,3.50,Kenneth R. Szulczyk,12,3
5290774,4.36,Giorgio Kraiski,113,12
5509386,4.15,B.D. Benedikt,694,15
5938311,4.08,Adam Alexander Haviaras,372,19
13573655,4.82,Steve Gabany,11,6
158758,3.79,Natalie Rathvon,52,8
6470374,4.75,Raji Singh,4,3
14244024,4.73,Craig  Roberts,11,6
5415830,3.75,Caroline Clemens,12,6
660161,4.11,Pablo Urbanyi,85,19
4437791,3.42,Tim Bradsheet,91,7
7094913,3.87,Aggelike Tatane,79,2
167310,3.96,Ram Swarup,68,5
6591212,5.00,jeongseongmug,1,1
7048646,4.21,Afiq Muiz,29,7
13856245,4.07,Beth McRae,248,28
14177629,2.00,sdt mHmd`ly,2,1
7073972,4.67,R. Jean Mathieu,12,6
5276255,4.07,Alex Mir,15,3
5168721,4.23,Rick  Barry,366,160
285569,4.22,Rebecca Milne,9,1
4629273,3.77,Carl Mesterton,227,14
6566350,4.10,Joy Fowler,319,51
4453395,3.50,BoredTech,10,4
3073258,3.57,Justin Cutroni,140,13
7024904,3.86,John  Warren,399,30
15401942,4.42,Joshua McFadden,105,23
442641,4.61,Fred Dahlinger Jr.,75,10
7267598,3.00,Y.M. Johnson,1,1
8034933,4.07,Hannah Brencher,964,221
4527267,3.00,Adam Ray,4,1
108832,3.63,Daniel J. Flynn,254,38
9815137,3.42,Yuriy Mamleev,370,29
338227,3.94,Robin Jones,148,31
8331231,5.00,"AYUBI, Weda",2,2
36871,3.92,Greg Scheer,72,17
8144351,4.01,Andriy Lyubka,296,27
348042,4.36,Hiran Martin Chittenden,11,2
96897,3.91,Thomas Baldwin,306,29
6924301,3.62,lady_ragnell,266,40
7797928,3.79,K. Kibbee,107,60
224594,3.98,Nancy Tuana,127,10
6030251,3.00,Papa Rolly,1,1
6852255,4.28,Ken Shigematsu,206,58
183021,4.18,Janice Mirikitani,127,8
993113,4.24,Michelle Klein,17,4
6950393,2.00,fTm@ lmrs~,2,1
7115094,4.00,Vira Luthfia Annisa,6,1
2759251,3.92,Tom Verducci,7467,507
3147458,5.00,Cindy L. Allen,1,1
380093,3.67,David John Lu,51,4
6562323,4.02,Dong Hai Dao Zhong Xi Li Mao,425,18
13738495,2.95,Fons Dellen,19,2
12850977,4.00,Kaktus,1,1
14977794,3.67,David Furse-Roberts,3,1
5537003,3.37,Julia Ortega,89,23
1925748,3.86,G.B. Singh,22,2
510224,3.44,Tami Parrington,25,8
4936274,3.07,Juan Pablo Morales,14,3
131872,3.53,Anil Minocha MD; FACP; FACG,68,13
7406701,4.50,James  Glass,20,8
14154249,3.66,Pavel Stefan,184,6
8191203,3.69,William  Henry,16,1
6456251,3.50,Elizabeth Mazer,6,4
29928,3.89,James Watkins,80,7
3880609,3.98,Dana Bowman,403,50
8471918,4.55,Lois Karlin,11,7
445176,4.09,Amy-Jane Beer,32,9
15416399,4.33,Lukas Prokop,12,3
16226563,4.17,Melissa E. Beckwith,40,18
11215405,3.40,Jezebel Divelle,248,30
5736892,4.02,Nankotsu Misakura,57,5
371427,3.85,William L. Rowe,191,12
7235754,2.96,ndy@ Zfr lshhry,26,4
1022978,3.36,Frances McCue,587,106
50987,3.75,L. Brent Bozell III,72,12
337712,2.80,Georgy Egorov,84,9
4646026,4.14,Jung-Hoo Moon,140,14
12967889,3.47,HmdHsyn shryfy,132,6
17240108,3.00,H. J. van den Bergh,1,1
14056765,2.98,Amy Reid,43,14
5798324,4.10,William Bragg Ewald Jr.,30,5
4093892,3.00,Virginie Betruger,6,2
8271704,5.00,R S Deese,1,1
13725759,3.33,Marianne Mattson,9,2
250648,3.87,Lori Dorfman,23,5
4113184,3.30,Lucille Wallace,10,2
3967628,4.47,Joanne Tomasulo,15,2
2987301,3.20,Emma Gabor,10,5
2984044,4.53,Rosamund Cox,66,11
1716584,4.08,Jean Mumper,13,1
8110687,2.00,mHmd jbr Hmyd@,1,1
7371895,4.03,T.K. Harris,32,16
16955567,5.00,Shalamar Parrish,3,1
9831865,3.87,Jeffrey M. Anderson,46,24
5296846,2.75,Vivien Thiessen,4,1
13734114,4.22,Jessamyn Waldman Rodriguez,146,28
5813438,3.86,Ted Starkey,42,6
923148,3.85,Sandra Principe,54,11
4875841,3.91,Patricia H. Graham,127,22
487105,3.66,Diana Montane,934,153
4688589,3.77,Gregory Robinson-Riegler,40,6
969513,3.82,Laura L. Frader,11,1
7571610,4.15,Rhyannon,13,5
321299,3.58,Beverly A. Potter,211,26
1895115,3.63,Benny Rhamdani,217,29
8499090,3.66,Joaquin Canizares,35,6
8331955,3.73,Isis Kelly,62,9
4380944,4.00,Maria van Daalen,4,1
1480128,4.00,Albert Mroz,2,2
14887976,4.67,Aman Agarwal,3,1
147089,3.44,Todd Pruzan,302,62
925225,3.60,Billy Romp,712,137
15628780,4.00,Bryan Ney,12,11
13556674,1.25,Paco Santamaria,4,1
15599191,4.20,Tom E. Moffatt,20,9
1302603,3.70,David Farley,321,86
13647921,3.50,Jessica Iatarola,2,2
229260,3.83,Angella Ricot,18,8
14198106,4.29,Melissa Delgado,7,2
1598201,3.55,Barbara Frale,412,65
269186,2.98,James  Dean,43,8
44947,4.00,Tweed Conrad,7,1
310925,3.05,Joe Beck,20,4
8511648,4.47,Miriam Klein Stahl,2608,504
3367836,3.54,Dave Zobel,52,15
269610,3.85,Lou Kassem,342,40
14583360,3.72,R.  Harrison,18,15
168372,4.16,Octave Levenspiel,170,9
386241,3.67,Karen Dubinsky,40,8
624253,4.10,Doug Abrams,216,18
411100,3.95,David Bullock,227,23
15081942,2.00,Mose Khoneli,1,1
6857343,3.90,Justin Mermelstein,59,8
3005962,4.59,Louise Norlie,32,4
